date,precipitation,precipitation_normal,status_preci
20051015,5.9,3.26,0
20051016,5.9,3.27,0
20051017,6.38,3.28,0
20051018,7.32,3.29,0
20051019,7.32,3.3,0
20051020,7.32,3.31,0
20051021,7.32,3.32,0
20051022,7.32,3.33,0
20051023,7.32,3.34,0
20051024,7.32,3.36,0
20051025,7.35,3.37,0
20051026,7.35,3.38,0
20051027,7.35,3.39,0
20051028,7.35,3.4,0
20051029,7.35,3.41,0
20051030,7.35,3.42,0
20051031,7.35,3.43,0
20051101,7.35,3.44,0
20051102,7.35,3.45,0
20051103,7.35,3.46,0
20051104,7.35,3.46,0
20051105,7.35,3.47,0
20051106,7.35,3.48,0
20051107,7.35,3.49,0
20051108,7.35,3.5,0
20051109,7.35,3.51,0
20051110,7.35,3.52,0
20051111,7.35,3.52,0
20051112,7.35,3.53,0
20051113,7.35,3.54,0
20051114,7.35,3.55,0
20051115,7.35,3.56,0
20051116,7.35,3.57,0
20051117,7.35,3.58,0
20051118,7.35,3.59,0
20051119,7.35,3.6,0
20051120,7.35,3.61,0
20051121,7.35,3.62,0
20051122,7.35,3.63,0
20051123,7.35,3.65,0
20051124,7.35,3.66,0
20051125,7.35,3.67,0
20051126,7.35,3.68,0
20051127,7.35,3.69,0
20051128,7.35,3.71,0
20051129,7.35,3.72,0
20051130,7.35,3.73,0
20051201,7.35,3.74,0
20051202,7.35,3.75,0
20051203,7.35,3.77,0
20051204,7.35,3.78,0
20051205,7.35,3.79,0
20051206,7.35,3.8,0
20051207,7.35,3.81,0
20051208,7.35,3.82,0
20051209,7.35,3.83,0
20051210,7.35,3.85,0
20051211,7.35,3.86,0
20051212,7.35,3.87,0
20051213,7.35,3.88,0
20051214,7.35,3.9,0
20051215,7.35,3.91,0
20051216,7.35,3.93,0
20051217,7.35,3.94,0
20051218,7.36,3.96,0
20051219,7.36,3.97,0
20051220,7.36,3.98,0
20051221,7.36,4.0,0
20051222,7.36,4.02,0
20051223,7.36,4.03,0
20051224,7.36,4.05,0
20051225,7.36,4.07,0
20051226,7.36,4.08,0
20051227,7.36,4.1,0
20051228,7.36,4.12,0
20051229,7.36,4.14,0
20051230,7.36,4.16,0
20051231,7.37,4.18,0
20060101,0.01,0.02,1
20060102,0.03,0.04,1
20060103,0.03,0.06,1
20060104,0.03,0.08,1
20060105,0.03,0.1,1
20060106,0.03,0.12,1
20060107,0.03,0.14,1
20060108,0.03,0.16,1
20060109,0.03,0.18,1
20060110,0.03,0.2,1
20060111,0.03,0.22,1
20060112,0.03,0.23,1
20060113,0.03,0.25,1
20060114,0.03,0.27,1
20060115,0.03,0.29,1
20060116,0.03,0.31,1
20060117,0.03,0.33,1
20060118,0.03,0.35,1
20060119,0.03,0.36,1
20060120,0.03,0.38,1
20060121,0.03,0.39,1
20060122,0.03,0.41,1
20060123,0.03,0.43,1
20060124,0.03,0.44,1
20060125,0.03,0.46,1
20060126,0.03,0.47,1
20060127,0.03,0.49,1
20060128,0.03,0.51,1
20060129,0.03,0.52,1
20060130,0.03,0.54,1
20060131,0.03,0.56,1
20060201,0.03,0.58,1
20060202,0.03,0.6,1
20060203,0.03,0.63,1
20060204,0.03,0.65,1
20060205,0.03,0.67,1
20060206,0.03,0.69,1
20060207,0.03,0.72,1
20060208,0.03,0.75,1
20060209,0.03,0.77,1
20060210,0.03,0.8,1
20060211,0.03,0.83,1
20060212,0.03,0.85,1
20060213,0.03,0.88,1
20060214,0.03,0.92,1
20060215,0.03,0.95,1
20060216,0.03,0.98,1
20060217,0.03,1.01,1
20060218,0.03,1.05,1
20060219,0.04,1.08,1
20060220,0.04,1.11,1
20060221,0.04,1.14,1
20060222,0.04,1.18,1
20060223,0.04,1.21,1
20060224,0.04,1.24,1
20060225,0.04,1.27,1
20060226,0.04,1.3,1
20060227,0.04,1.33,1
20060228,0.08,1.36,1
20060301,0.08,1.38,1
20060302,0.08,1.4,1
20060303,0.08,1.42,1
20060304,0.08,1.44,1
20060305,0.08,1.46,1
20060306,0.08,1.48,1
20060307,0.08,1.5,1
20060308,0.08,1.52,1
20060309,0.08,1.53,1
20060310,0.08,1.55,1
20060311,0.08,1.56,1
20060312,0.08,1.58,1
20060313,0.08,1.59,1
20060314,0.08,1.61,1
20060315,0.08,1.62,1
20060316,0.08,1.63,1
20060317,0.08,1.64,1
20060318,0.08,1.65,1
20060319,0.08,1.66,1
20060320,0.08,1.68,1
20060321,0.22,1.69,1
20060322,0.22,1.7,1
20060323,0.22,1.71,1
20060324,0.22,1.72,1
20060325,0.22,1.73,1
20060326,0.22,1.74,1
20060327,0.22,1.74,1
20060328,0.27,1.75,1
20060329,0.27,1.76,1
20060330,0.27,1.77,1
20060331,0.27,1.78,1
20060401,0.27,1.79,1
20060402,0.27,1.8,1
20060403,0.27,1.81,1
20060404,0.27,1.82,1
20060405,0.27,1.83,1
20060406,0.27,1.84,1
20060407,0.27,1.85,1
20060408,0.27,1.85,1
20060409,0.27,1.86,1
20060410,0.27,1.87,1
20060411,0.27,1.88,1
20060412,0.27,1.88,1
20060413,0.27,1.89,1
20060414,0.27,1.89,1
20060415,0.27,1.9,1
20060416,0.27,1.9,1
20060417,0.27,1.91,1
20060418,0.27,1.92,1
20060419,0.27,1.92,1
20060420,0.27,1.93,1
20060421,0.27,1.93,1
20060422,0.27,1.94,1
20060423,0.27,1.94,1
20060424,0.27,1.95,1
20060425,0.27,1.95,1
20060426,0.27,1.96,1
20060427,0.27,1.96,1
20060428,0.27,1.97,1
20060429,0.27,1.98,1
20060430,0.27,1.98,1
20060501,0.27,1.98,1
20060502,0.27,1.99,1
20060503,0.27,1.99,1
20060504,0.27,1.99,1
20060505,0.27,2.0,1
20060506,0.27,2.0,1
20060507,0.27,2.0,1
20060508,0.27,2.01,1
20060509,0.27,2.01,1
20060510,0.27,2.01,1
20060511,0.27,2.02,1
20060512,0.27,2.02,1
20060513,0.27,2.02,1
20060514,0.27,2.02,1
20060515,0.27,2.03,1
20060516,0.27,2.03,1
20060517,0.27,2.03,1
20060518,0.27,2.03,1
20060519,0.27,2.03,1
20060520,0.27,2.03,1
20060521,0.27,2.04,1
20060522,0.27,2.04,1
20060523,0.27,2.04,1
20060524,0.27,2.04,1
20060525,0.27,2.04,1
20060526,0.27,2.04,1
20060527,0.27,2.05,1
20060528,0.27,2.05,1
20060529,0.27,2.05,1
20060530,0.27,2.05,1
20060531,0.27,2.05,1
20060601,0.27,2.05,1
20060602,0.27,2.05,1
20060603,0.27,2.05,1
20060604,0.27,2.05,1
20060605,0.27,2.05,1
20060606,0.27,2.06,1
20060607,0.33,2.06,1
20060608,0.33,2.06,1
20060609,0.33,2.06,1
20060610,0.33,2.06,1
20060611,0.33,2.06,1
20060612,0.33,2.06,1
20060613,0.33,2.06,1
20060614,0.33,2.06,1
20060615,0.33,2.06,1
20060616,0.33,2.06,1
20060617,0.33,2.06,1
20060618,0.33,2.06,1
20060619,0.33,2.06,1
20060620,0.33,2.06,1
20060621,0.33,2.07,1
20060622,0.33,2.07,1
20060623,0.33,2.07,1
20060624,0.33,2.07,1
20060625,0.33,2.07,1
20060626,0.33,2.08,1
20060627,0.33,2.08,1
20060628,0.33,2.08,1
20060629,0.33,2.09,1
20060630,0.33,2.09,1
20060701,0.33,2.1,1
20060702,0.33,2.11,1
20060703,0.33,2.11,1
20060704,0.33,2.12,1
20060705,0.33,2.13,1
20060706,0.33,2.14,1
20060707,0.33,2.15,1
20060708,0.33,2.17,1
20060709,0.33,2.18,1
20060710,0.33,2.19,1
20060711,0.33,2.2,1
20060712,0.33,2.21,1
20060713,0.33,2.23,1
20060714,0.33,2.24,1
20060715,0.33,2.25,1
20060716,0.33,2.27,1
20060717,0.45,2.28,1
20060718,0.46,2.3,1
20060719,0.46,2.31,1
20060720,0.46,2.32,1
20060721,0.46,2.34,1
20060722,0.46,2.35,1
20060723,0.46,2.37,1
20060724,0.46,2.38,1
20060725,0.46,2.39,1
20060726,0.46,2.4,1
20060727,0.46,2.42,1
20060728,0.46,2.43,1
20060729,0.46,2.44,1
20060730,0.46,2.46,1
20060731,0.46,2.47,1
20060801,0.46,2.48,1
20060802,0.46,2.49,1
20060803,0.5,2.5,1
20060804,0.5,2.51,1
20060805,0.5,2.52,1
20060806,0.5,2.53,1
20060807,0.5,2.54,1
20060808,0.5,2.55,1
20060809,0.5,2.56,1
20060810,0.5,2.57,1
20060811,0.5,2.58,1
20060812,0.5,2.59,1
20060813,0.5,2.6,1
20060814,0.5,2.61,1
20060815,0.5,2.62,1
20060816,0.5,2.63,1
20060817,0.5,2.64,1
20060818,0.5,2.65,1
20060819,0.5,2.66,1
20060820,0.5,2.67,1
20060821,0.5,2.68,1
20060822,0.5,2.69,1
20060823,0.5,2.7,1
20060824,0.5,2.71,1
20060825,0.5,2.72,1
20060826,0.5,2.73,1
20060827,0.5,2.74,1
20060828,0.5,2.75,1
20060829,0.5,2.77,1
20060830,0.5,2.78,1
20060831,0.5,2.79,1
20060901,0.5,2.8,1
20060902,0.5,2.82,1
20060903,0.5,2.83,1
20060904,0.5,2.84,1
20060905,0.5,2.86,1
20060906,0.5,2.87,1
20060907,0.5,2.88,1
20060908,0.5,2.89,1
20060909,0.5,2.9,1
20060910,0.5,2.92,1
20060911,0.5,2.93,1
20060912,0.5,2.94,1
20060913,0.5,2.95,1
20060914,0.5,2.96,1
20060915,0.5,2.98,1
20060916,0.5,2.99,1
20060917,0.5,3.0,1
20060918,0.5,3.01,1
20060919,0.5,3.02,1
20060920,0.5,3.03,1
20060921,0.5,3.04,1
20060922,0.5,3.05,1
20060923,0.5,3.06,1
20060924,0.5,3.07,1
20060925,0.5,3.08,1
20060926,0.5,3.08,1
20060927,0.5,3.09,1
20060928,0.5,3.1,1
20060929,0.5,3.1,1
20060930,0.5,3.11,1
20061001,0.5,3.12,1
20061002,0.5,3.12,1
20061003,0.5,3.13,1
20061004,0.5,3.14,1
20061005,0.81,3.15,1
20061006,0.94,3.16,1
20061007,0.94,3.17,1
20061008,0.94,3.18,1
20061009,0.95,3.19,1
20061010,0.95,3.2,1
20061011,0.95,3.21,1
20061012,0.95,3.22,1
20061013,1.18,3.23,1
20061014,1.57,3.24,1
20061015,1.57,3.26,1
20061016,1.57,3.27,1
20061017,1.57,3.28,1
20061018,1.57,3.29,1
20061019,1.57,3.3,1
20061020,1.57,3.31,1
20061021,1.57,3.32,1
20061022,1.57,3.33,1
20061023,1.57,3.34,1
20061024,1.57,3.36,1
20061025,1.57,3.37,1
20061026,1.57,3.38,1
20061027,1.57,3.39,1
20061028,1.57,3.4,1
20061029,1.57,3.41,1
20061030,1.57,3.42,1
20061031,1.57,3.43,1
20061101,1.57,3.44,1
20061102,1.57,3.45,1
20061103,1.57,3.46,1
20061104,1.57,3.46,1
20061105,1.57,3.47,1
20061106,1.57,3.48,1
20061107,1.57,3.49,1
20061108,1.57,3.5,1
20061109,1.57,3.51,1
20061110,1.57,3.52,1
20061111,1.57,3.52,1
20061112,1.57,3.53,1
20061113,1.57,3.54,1
20061114,1.57,3.55,1
20061115,1.57,3.56,1
20061116,1.57,3.57,1
20061117,1.57,3.58,1
20061118,1.57,3.59,1
20061119,1.57,3.6,1
20061120,1.57,3.61,1
20061121,1.57,3.62,1
20061122,1.57,3.63,1
20061123,1.57,3.65,1
20061124,1.57,3.66,1
20061125,1.57,3.67,1
20061126,1.57,3.68,1
20061127,1.57,3.69,1
20061128,1.57,3.71,1
20061129,1.57,3.72,1
20061130,1.57,3.73,1
20061201,1.57,3.74,1
20061202,1.57,3.75,1
20061203,1.57,3.77,1
20061204,1.57,3.78,1
20061205,1.57,3.79,1
20061206,1.57,3.8,1
20061207,1.57,3.81,1
20061208,1.57,3.82,1
20061209,1.57,3.83,1
20061210,1.57,3.85,1
20061211,1.57,3.86,1
20061212,1.57,3.87,1
20061213,1.57,3.88,1
20061214,1.57,3.9,1
20061215,1.57,3.91,1
20061216,1.6,3.93,1
20061217,1.6,3.94,1
20061218,1.6,3.96,1
20061219,1.61,3.97,1
20061220,1.61,3.98,1
20061221,1.61,4.0,1
20061222,1.61,4.02,1
20061223,1.61,4.03,1
20061224,1.61,4.05,1
20061225,1.61,4.07,1
20061226,1.61,4.08,1
20061227,1.62,4.1,1
20061228,1.69,4.12,1
20061229,1.69,4.14,1
20061230,1.69,4.16,1
20061231,1.69,4.18,1
20070105,0.06,0.1,1
20070106,0.06,0.12,1
20070107,0.06,0.14,1
20070108,0.06,0.16,1
20070109,0.06,0.18,1
20070110,0.06,0.2,1
20070111,0.06,0.22,1
20070112,0.06,0.23,1
20070113,0.06,0.25,1
20070114,0.06,0.27,1
20070115,0.06,0.29,1
20070116,0.06,0.31,1
20070117,0.06,0.33,1
20070118,0.06,0.35,1
20070119,0.06,0.36,1
20070120,0.06,0.38,1
20070121,0.06,0.39,1
20070122,0.06,0.41,1
20070123,0.06,0.43,1
20070124,0.06,0.44,1
20070125,0.06,0.46,1
20070126,0.06,0.47,1
20070127,0.06,0.49,1
20070128,0.06,0.51,1
20070129,0.06,0.52,1
20070130,0.06,0.54,1
20070131,0.06,0.56,1
20070201,0.06,0.58,1
20070202,0.06,0.6,1
20070203,0.06,0.63,1
20070204,0.06,0.65,1
20070205,0.06,0.67,1
20070206,0.06,0.69,1
20070207,0.06,0.72,1
20070208,0.06,0.75,1
20070209,0.06,0.77,1
20070210,0.06,0.8,1
20070211,0.06,0.83,1
20070212,0.06,0.85,1
20070213,0.2,0.88,1
20070214,0.2,0.92,1
20070215,0.2,0.95,1
20070216,0.2,0.98,1
20070217,0.2,1.01,1
20070218,0.2,1.05,1
20070219,0.22,1.08,1
20070220,0.22,1.11,1
20070221,0.22,1.14,1
20070222,0.22,1.18,1
20070223,0.22,1.21,1
20070224,0.22,1.24,1
20070225,0.22,1.27,1
20070226,0.22,1.3,1
20070227,0.22,1.33,1
20070228,0.22,1.36,1
20070301,0.22,1.38,1
20070302,0.22,1.4,1
20070303,0.22,1.42,1
20070304,0.22,1.44,1
20070305,0.22,1.46,1
20070306,0.22,1.48,1
20070307,0.22,1.5,1
20070308,0.22,1.52,1
20070309,0.22,1.53,1
20070310,0.22,1.55,1
20070311,0.22,1.56,1
20070312,0.22,1.58,1
20070313,0.22,1.59,1
20070314,0.22,1.61,1
20070315,0.22,1.62,1
20070316,0.22,1.63,1
20070317,0.22,1.64,1
20070318,0.22,1.65,1
20070319,0.22,1.66,1
20070320,0.22,1.68,1
20070321,0.22,1.69,1
20070322,0.22,1.7,1
20070323,0.22,1.71,1
20070324,0.22,1.72,1
20070325,0.22,1.73,1
20070326,0.22,1.74,1
20070327,0.22,1.74,1
20070328,0.22,1.75,1
20070329,0.22,1.76,1
20070330,0.22,1.77,1
20070331,0.22,1.78,1
20070401,0.22,1.79,1
20070402,0.22,1.8,1
20070403,0.22,1.81,1
20070404,0.22,1.82,1
20070405,0.22,1.83,1
20070406,0.22,1.84,1
20070407,0.22,1.85,1
20070408,0.22,1.85,1
20070409,0.22,1.86,1
20070410,0.22,1.87,1
20070411,0.22,1.88,1
20070412,0.22,1.88,1
20070413,0.22,1.89,1
20070414,0.22,1.89,1
20070415,0.22,1.9,1
20070416,0.3,1.9,1
20070417,0.3,1.91,1
20070418,0.3,1.92,1
20070419,0.3,1.92,1
20070420,0.3,1.93,1
20070421,0.3,1.93,1
20070422,0.3,1.94,1
20070423,0.3,1.94,1
20070424,0.3,1.95,1
20070425,0.3,1.95,1
20070426,0.3,1.96,1
20070427,0.3,1.96,1
20070428,0.3,1.97,1
20070429,0.3,1.98,1
20070430,0.3,1.98,1
20070501,0.3,1.98,1
20070502,0.3,1.99,1
20070503,0.3,1.99,1
20070504,0.3,1.99,1
20070505,0.3,2.0,1
20070506,0.3,2.0,1
20070507,0.3,2.0,1
20070508,0.3,2.01,1
20070509,0.3,2.01,1
20070510,0.3,2.01,1
20070511,0.3,2.02,1
20070512,0.3,2.02,1
20070513,0.3,2.02,1
20070514,0.3,2.02,1
20070515,0.3,2.03,1
20070516,0.3,2.03,1
20070517,0.3,2.03,1
20070518,0.3,2.03,1
20070519,0.3,2.03,1
20070520,0.3,2.03,1
20070521,0.3,2.04,1
20070522,0.3,2.04,1
20070523,0.3,2.04,1
20070524,0.3,2.04,1
20070525,0.3,2.04,1
20070526,0.3,2.04,1
20070527,0.3,2.05,1
20070528,0.3,2.05,1
20070529,0.3,2.05,1
20070530,0.3,2.05,1
20070531,0.3,2.05,1
20070601,0.3,2.05,1
20070602,0.3,2.05,1
20070603,0.3,2.05,1
20070604,0.3,2.05,1
20070605,0.3,2.05,1
20070606,0.3,2.06,1
20070607,0.3,2.06,1
20070608,0.3,2.06,1
20070609,0.3,2.06,1
20070610,0.3,2.06,1
20070611,0.3,2.06,1
20070612,0.3,2.06,1
20070613,0.3,2.06,1
20070614,0.3,2.06,1
20070615,0.3,2.06,1
20070616,0.3,2.06,1
20070617,0.3,2.06,1
20070618,0.3,2.06,1
20070619,0.3,2.06,1
20070620,0.3,2.06,1
20070621,0.3,2.07,1
20070622,0.3,2.07,1
20070623,0.3,2.07,1
20070624,0.3,2.07,1
20070625,0.3,2.07,1
20070626,0.3,2.08,1
20070627,0.3,2.08,1
20070628,0.3,2.08,1
20070629,0.3,2.09,1
20070630,0.3,2.09,1
20070701,0.3,2.1,1
20070702,0.3,2.11,1
20070703,0.3,2.11,1
20070704,0.3,2.12,1
20070705,0.3,2.13,1
20070706,0.3,2.14,1
20070707,0.3,2.15,1
20070708,0.3,2.17,1
20070709,0.3,2.18,1
20070710,0.3,2.19,1
20070711,0.3,2.2,1
20070712,0.3,2.21,1
20070713,0.3,2.23,1
20070714,0.3,2.24,1
20070715,0.3,2.25,1
20070716,0.3,2.27,1
20070717,0.3,2.28,1
20070718,0.3,2.3,1
20070719,0.3,2.31,1
20070720,0.3,2.32,1
20070721,0.3,2.34,1
20070722,0.3,2.35,1
20070723,0.56,2.37,1
20070724,0.59,2.38,1
20070725,0.59,2.39,1
20070726,0.59,2.4,1
20070727,0.59,2.42,1
20070728,0.59,2.43,1
20070729,0.59,2.44,1
20070730,0.59,2.46,1
20070731,0.59,2.47,1
20070801,0.77,2.48,1
20070802,0.77,2.49,1
20070803,0.77,2.5,1
20070804,0.77,2.51,1
20070805,0.77,2.52,1
20070806,0.77,2.53,1
20070807,0.77,2.54,1
20070808,0.77,2.55,1
20070809,0.77,2.56,1
20070810,0.77,2.57,1
20070811,0.77,2.58,1
20070812,0.77,2.59,1
20070813,0.77,2.6,1
20070814,0.77,2.61,1
20070815,0.77,2.62,1
20070816,0.77,2.63,1
20070817,0.77,2.64,1
20070818,0.77,2.65,1
20070819,0.77,2.66,1
20070820,0.77,2.67,1
20070821,0.77,2.68,1
20070822,0.77,2.69,1
20070823,0.77,2.7,1
20070824,0.77,2.71,1
20070825,0.77,2.72,1
20070826,0.77,2.73,1
20070827,1.35,2.74,1
20070828,1.35,2.75,1
20070829,1.35,2.77,1
20070830,1.35,2.78,1
20070831,1.35,2.79,1
20070901,1.35,2.8,1
20070902,1.35,2.82,1
20070903,1.35,2.83,1
20070904,1.35,2.84,1
20070905,1.35,2.86,1
20070906,1.35,2.87,1
20070907,1.35,2.88,1
20070908,1.35,2.89,1
20070909,1.35,2.9,1
20070910,1.35,2.92,1
20070911,1.35,2.93,1
20070912,1.35,2.94,1
20070913,1.35,2.95,1
20070914,1.35,2.96,1
20070915,1.35,2.98,1
20070916,1.35,2.99,1
20070917,1.35,3.0,1
20070918,1.35,3.01,1
20070919,1.35,3.02,1
20070920,1.36,3.03,1
20070921,1.7,3.04,1
20070922,2.02,3.05,1
20070923,2.02,3.06,1
20070924,2.02,3.07,1
20070925,2.02,3.08,1
20070926,2.02,3.08,1
20070927,2.02,3.09,1
20070928,2.02,3.1,1
20070929,2.02,3.1,1
20070930,2.02,3.11,1
20071001,2.02,3.12,1
20071002,2.02,3.12,1
20071003,2.02,3.13,1
20071004,2.02,3.14,1
20071005,2.02,3.15,1
20071006,2.02,3.16,1
20071007,2.02,3.17,1
20071008,2.02,3.18,1
20071009,2.02,3.19,1
20071010,2.02,3.2,1
20071011,2.02,3.21,1
20071012,2.02,3.22,1
20071013,2.02,3.23,1
20071014,2.02,3.24,1
20071015,2.02,3.26,1
20071016,2.02,3.27,1
20071017,2.02,3.28,1
20071018,2.02,3.29,1
20071019,2.02,3.3,1
20071020,2.02,3.31,1
20071021,2.02,3.32,1
20071022,2.02,3.33,1
20071023,2.02,3.34,1
20071024,2.02,3.36,1
20071025,2.02,3.37,1
20071026,2.02,3.38,1
20071027,2.02,3.39,1
20071028,2.02,3.4,1
20071029,2.02,3.41,1
20071030,2.02,3.42,1
20071031,2.02,3.43,1
20071101,2.02,3.44,1
20071102,2.02,3.45,1
20071103,2.02,3.46,1
20071104,2.02,3.46,1
20071105,2.02,3.47,1
20071106,2.02,3.48,1
20071107,2.02,3.49,1
20071108,2.02,3.5,1
20071109,2.02,3.51,1
20071110,2.02,3.52,1
20071111,2.06,3.52,1
20071112,2.06,3.53,1
20071113,2.06,3.54,1
20071114,2.06,3.55,1
20071115,2.06,3.56,1
20071116,2.06,3.57,1
20071117,2.06,3.58,1
20071118,2.06,3.59,1
20071119,2.06,3.6,1
20071120,2.06,3.61,1
20071121,2.06,3.62,1
20071122,2.06,3.63,1
20071123,2.06,3.65,1
20071124,2.06,3.66,1
20071125,2.06,3.67,1
20071126,2.06,3.68,1
20071127,2.06,3.69,1
20071128,2.06,3.71,1
20071129,2.06,3.72,1
20071130,2.66,3.73,1
20071201,2.73,3.74,1
20071202,2.73,3.75,1
20071203,2.73,3.77,1
20071204,2.73,3.78,1
20071205,2.73,3.79,1
20071206,2.73,3.8,1
20071207,2.73,3.81,1
20071208,2.73,3.82,1
20071209,2.73,3.83,1
20071210,2.73,3.85,1
20071211,2.73,3.86,1
20071212,2.73,3.87,1
20071213,2.73,3.88,1
20071214,2.73,3.9,1
20071215,2.73,3.91,1
20071216,2.73,3.93,1
20071217,2.73,3.94,1
20071218,2.73,3.96,1
20071219,2.73,3.97,1
20071220,2.73,3.98,1
20071221,2.73,4.0,1
20071222,2.73,4.02,1
20071223,2.73,4.03,1
20071224,2.73,4.05,1
20071225,2.73,4.07,1
20071226,2.73,4.08,1
20071227,2.73,4.1,1
20071228,2.73,4.12,1
20071229,2.73,4.14,1
20071230,2.73,4.16,1
20071231,2.73,4.18,1
20080105,0.07,0.1,1
20080106,0.07,0.12,1
20080107,0.07,0.14,1
20080108,0.07,0.16,1
20080109,0.07,0.18,1
20080110,0.07,0.2,1
20080111,0.07,0.22,1
20080112,0.07,0.23,1
20080113,0.07,0.25,1
20080114,0.07,0.27,1
20080115,0.07,0.29,1
20080116,0.07,0.31,1
20080117,0.07,0.33,1
20080118,0.07,0.35,1
20080119,0.07,0.36,1
20080120,0.07,0.38,1
20080121,0.07,0.39,1
20080122,0.07,0.41,1
20080123,0.07,0.43,1
20080124,0.07,0.44,1
20080125,0.07,0.46,1
20080126,0.07,0.47,1
20080127,0.57,0.49,0
20080128,0.57,0.51,0
20080129,0.57,0.52,0
20080130,0.57,0.54,0
20080131,0.57,0.56,0
20080201,0.57,0.58,1
20080202,0.57,0.6,1
20080203,0.57,0.63,1
20080204,0.57,0.65,1
20080205,0.57,0.67,1
20080206,0.57,0.69,1
20080207,0.57,0.72,1
20080208,0.57,0.75,1
20080209,0.57,0.77,1
20080210,0.57,0.8,1
20080211,0.57,0.83,1
20080212,0.57,0.85,1
20080213,0.57,0.88,1
20080214,0.57,0.92,1
20080215,0.57,0.95,1
20080216,0.57,0.98,1
20080217,0.57,1.01,1
20080218,0.57,1.05,1
20080219,0.57,1.08,1
20080220,0.61,1.11,1
20080221,0.61,1.14,1
20080222,0.62,1.18,1
20080223,0.62,1.21,1
20080224,0.62,1.24,1
20080225,0.62,1.27,1
20080226,0.62,1.3,1
20080227,0.62,1.33,1
20080228,0.62,1.36,1
20080229,0.62,1.36,1
20080301,0.62,1.38,1
20080302,0.62,1.4,1
20080303,0.62,1.42,1
20080304,0.62,1.44,1
20080305,0.62,1.46,1
20080306,0.62,1.48,1
20080307,0.62,1.5,1
20080308,0.62,1.52,1
20080309,0.62,1.53,1
20080310,0.62,1.55,1
20080311,0.62,1.56,1
20080312,0.62,1.58,1
20080313,0.62,1.59,1
20080314,0.62,1.61,1
20080315,0.62,1.62,1
20080316,0.7,1.63,1
20080317,0.7,1.64,1
20080318,0.7,1.65,1
20080319,0.7,1.66,1
20080320,0.7,1.68,1
20080321,0.7,1.69,1
20080322,0.7,1.7,1
20080323,0.7,1.71,1
20080324,0.7,1.72,1
20080325,0.7,1.73,1
20080326,0.7,1.74,1
20080327,0.7,1.74,1
20080328,0.7,1.75,1
20080329,0.7,1.76,1
20080330,0.7,1.77,1
20080331,0.7,1.78,1
20080401,0.7,1.79,1
20080402,0.7,1.8,1
20080403,0.7,1.81,1
20080404,0.7,1.82,1
20080405,0.7,1.83,1
20080406,0.7,1.84,1
20080407,0.7,1.85,1
20080408,0.7,1.85,1
20080409,0.7,1.86,1
20080410,0.7,1.87,1
20080411,0.7,1.88,1
20080412,0.7,1.88,1
20080413,0.7,1.89,1
20080414,0.7,1.89,1
20080415,0.7,1.9,1
20080416,0.7,1.9,1
20080417,0.7,1.91,1
20080418,0.7,1.92,1
20080419,0.7,1.92,1
20080420,0.7,1.93,1
20080421,0.7,1.93,1
20080422,0.7,1.94,1
20080423,0.7,1.94,1
20080424,0.7,1.95,1
20080425,0.7,1.95,1
20080426,0.7,1.96,1
20080427,0.7,1.96,1
20080428,0.7,1.97,1
20080429,0.7,1.98,1
20080430,0.7,1.98,1
20080501,0.7,1.98,1
20080502,0.7,1.99,1
20080503,0.7,1.99,1
20080504,0.7,1.99,1
20080505,0.7,2.0,1
20080506,0.7,2.0,1
20080507,0.7,2.0,1
20080508,0.7,2.01,1
20080509,0.7,2.01,1
20080510,0.7,2.01,1
20080511,0.7,2.02,1
20080512,0.7,2.02,1
20080513,0.7,2.02,1
20080514,0.7,2.02,1
20080515,0.7,2.03,1
20080516,0.7,2.03,1
20080517,0.7,2.03,1
20080518,0.7,2.03,1
20080519,0.7,2.03,1
20080520,0.7,2.03,1
20080521,0.7,2.04,1
20080522,0.7,2.04,1
20080523,0.73,2.04,1
20080524,0.83,2.04,1
20080525,0.83,2.04,1
20080526,0.83,2.04,1
20080527,0.83,2.05,1
20080528,0.83,2.05,1
20080529,0.83,2.05,1
20080530,0.83,2.05,1
20080531,0.83,2.05,1
20080601,0.83,2.05,1
20080602,0.83,2.05,1
20080603,0.83,2.05,1
20080604,0.83,2.05,1
20080605,0.83,2.05,1
20080606,0.83,2.06,1
20080607,0.83,2.06,1
20080608,0.83,2.06,1
20080609,0.83,2.06,1
20080610,0.83,2.06,1
20080611,0.83,2.06,1
20080612,0.83,2.06,1
20080613,0.83,2.06,1
20080614,0.83,2.06,1
20080615,0.83,2.06,1
20080616,0.83,2.06,1
20080617,0.83,2.06,1
20080618,0.83,2.06,1
20080619,0.83,2.06,1
20080620,0.83,2.06,1
20080621,0.83,2.07,1
20080622,0.83,2.07,1
20080623,0.83,2.07,1
20080624,0.83,2.07,1
20080625,0.83,2.07,1
20080626,0.83,2.08,1
20080627,0.83,2.08,1
20080628,0.83,2.08,1
20080629,0.83,2.09,1
20080630,0.83,2.09,1
20080701,0.83,2.1,1
20080702,0.83,2.11,1
20080703,0.83,2.11,1
20080704,0.83,2.12,1
20080705,0.83,2.13,1
20080706,0.83,2.14,1
20080707,0.83,2.15,1
20080708,0.83,2.17,1
20080709,0.83,2.18,1
20080710,0.83,2.19,1
20080711,0.87,2.2,1
20080712,0.87,2.21,1
20080713,0.87,2.23,1
20080714,0.87,2.24,1
20080715,0.87,2.25,1
20080716,0.88,2.27,1
