date,max,min,normal_max,normal_min,mean,status_temp
19930703,99.0,78.0,103.7,80.6,88.5,1
19930704,99.0,77.0,103.8,80.8,88.0,1
19930705,102.0,74.0,103.9,81.0,88.0,1
19930706,106.0,75.0,104.1,81.1,90.5,1
19930707,108.0,78.0,104.2,81.3,93.0,1
19930708,107.0,79.0,104.3,81.5,93.0,1
19930709,106.0,81.0,104.4,81.6,93.5,1
19930710,105.0,79.0,104.5,81.8,92.0,1
19930711,105.0,78.0,104.6,81.9,91.5,1
19930712,102.0,80.0,104.6,82.0,91.0,1
19930713,100.0,77.0,104.7,82.1,88.5,1
19930714,101.0,76.0,104.8,82.2,88.5,1
19930715,99.0,75.0,104.8,82.3,87.0,1
19930716,96.0,72.0,104.8,82.4,84.0,1
19930717,100.0,70.0,104.9,82.5,85.0,1
19930718,99.0,72.0,104.9,82.5,85.5,1
19930719,101.0,72.0,104.9,82.6,86.5,1
19930720,100.0,77.0,104.9,82.6,88.5,1
19930721,96.0,75.0,104.9,82.6,85.5,1
19930722,100.0,70.0,104.9,82.7,85.0,1
19930723,101.0,76.0,104.8,82.7,88.5,1
19930724,98.0,77.0,104.8,82.7,87.5,1
19930725,101.0,75.0,104.8,82.7,88.0,1
19930726,102.0,78.0,104.8,82.7,90.0,1
19930727,104.0,75.0,104.7,82.6,89.5,1
19930728,107.0,75.0,104.7,82.6,91.0,1
19930729,106.0,81.0,104.6,82.6,93.5,1
19930730,108.0,77.0,104.6,82.5,92.5,1
19930731,109.0,78.0,104.5,82.5,93.5,1
19930801,113.0,82.0,104.4,82.4,97.5,1
19930802,114.0,85.0,104.4,82.3,99.5,1
19930803,113.0,84.0,104.3,82.3,98.5,1
19930804,103.0,82.0,104.2,82.2,92.5,1
19930805,103.0,74.0,104.1,82.1,88.5,1
19930806,105.0,80.0,104.1,82.0,92.5,1
19930807,100.0,81.0,104.0,81.9,90.5,1
19930808,103.0,77.0,103.9,81.8,90.0,1
19930809,100.0,80.0,103.8,81.7,90.0,1
19930810,105.0,77.0,103.7,81.6,91.0,1
19930811,104.0,80.0,103.6,81.5,92.0,1
19930812,98.0,75.0,103.5,81.4,86.5,1
19930813,98.0,67.0,103.4,81.3,82.5,1
19930814,97.0,66.0,103.3,81.1,81.5,1
19930815,97.0,70.0,103.1,81.0,83.5,1
19930816,96.0,71.0,103.0,80.9,83.5,1
19930817,100.0,69.0,102.9,80.7,84.5,1
19930818,104.0,73.0,102.8,80.6,88.5,1
19930819,103.0,75.0,102.6,80.4,89.0,1
19930820,100.0,75.0,102.5,80.2,87.5,1
19930821,99.0,74.0,102.3,80.0,86.5,1
19930822,101.0,69.0,102.2,79.9,85.0,1
19930823,106.0,72.0,102.0,79.7,89.0,1
19930824,102.0,78.0,101.8,79.5,90.0,1
19930825,99.0,79.0,101.6,79.3,89.0,1
19930826,95.0,75.0,101.4,79.0,85.0,1
19930827,100.0,75.0,101.2,78.8,87.5,1
19930828,99.0,76.0,101.0,78.6,87.5,1
19930829,99.0,75.0,100.8,78.3,87.0,1
19930830,94.0,73.0,100.6,78.1,83.5,1
19930831,94.0,71.0,100.3,77.8,82.5,1
19930901,100.0,71.0,100.1,77.6,85.5,1
19930902,103.0,76.0,99.8,77.3,89.5,1
19930903,105.0,78.0,99.6,77.0,91.5,1
19930904,103.0,79.0,99.3,76.7,91.0,1
19930905,99.0,79.0,99.0,76.4,89.0,1
19930906,99.0,73.0,98.7,76.1,86.0,1
19930907,101.0,69.0,98.4,75.8,85.0,1
19930908,103.0,69.0,98.0,75.4,86.0,1
19930909,104.0,72.0,97.7,75.1,88.0,1
19930910,105.0,72.0,97.3,74.7,88.5,1
19930911,107.0,74.0,97.0,74.4,90.5,1
19930912,98.0,82.0,96.6,74.0,90.0,1
19930913,85.0,70.0,96.2,73.6,77.5,1
19930914,86.0,59.0,95.8,73.2,72.5,0
19930915,92.0,64.0,95.4,72.8,78.0,1
19930916,90.0,67.0,95.0,72.4,78.5,1
19930917,82.0,63.0,94.6,72.0,72.5,1
19930918,85.0,57.0,94.2,71.6,71.0,0
19930919,88.0,60.0,93.7,71.2,74.0,1
19930920,92.0,58.0,93.3,70.8,75.0,1
19930921,92.0,62.0,92.8,70.4,77.0,1
19930922,95.0,64.0,92.4,69.9,79.5,1
19930923,90.0,65.0,91.9,69.5,77.5,1
19930924,89.0,59.0,91.5,69.1,74.0,1
19930925,92.0,58.0,91.0,68.6,75.0,1
19930926,94.0,61.0,90.5,68.2,77.5,1
19930927,95.0,63.0,90.0,67.7,79.0,1
19930928,96.0,60.0,89.6,67.3,78.0,1
19930929,98.0,61.0,89.1,66.8,79.5,1
19930930,97.0,64.0,88.6,66.4,80.5,1
19931001,97.0,63.0,88.1,65.9,80.0,1
19931002,97.0,66.0,87.6,65.5,81.5,1
19931003,96.0,63.0,87.2,65.1,79.5,1
19931004,96.0,67.0,86.7,64.6,81.5,1
19931005,93.0,71.0,86.2,64.2,82.0,1
19931006,82.0,63.0,85.7,63.7,72.5,1
19931007,89.0,59.0,85.3,63.3,74.0,1
19931008,83.0,59.0,84.8,62.9,71.0,1
19931009,79.0,57.0,84.3,62.5,68.0,1
19931010,85.0,56.0,83.9,62.0,70.5,1
19931011,83.0,65.0,83.4,61.6,74.0,1
19931012,83.0,58.0,82.9,61.2,70.5,1
19931013,87.0,58.0,82.5,60.8,72.5,1
19931014,83.0,65.0,82.0,60.3,74.0,1
19931015,79.0,62.0,81.6,59.9,70.5,1
19931016,72.0,56.0,81.1,59.5,64.0,1
19931017,74.0,52.0,80.7,59.1,63.0,1
19931018,72.0,50.0,80.2,58.7,61.0,1
19931019,76.0,52.0,79.8,58.3,64.0,1
19931020,79.0,49.0,79.4,57.9,64.0,1
19931021,76.0,51.0,78.9,57.5,63.5,1
19931022,81.0,55.0,78.5,57.1,68.0,1
19931023,83.0,51.0,78.0,56.7,67.0,1
19931024,83.0,51.0,77.6,56.3,67.0,1
19931025,86.0,54.0,77.2,55.9,70.0,1
19931026,77.0,58.0,76.7,55.5,67.5,1
19931027,74.0,53.0,76.3,55.1,63.5,1
19931028,74.0,46.0,75.8,54.7,60.0,1
19931029,76.0,51.0,75.4,54.3,63.5,1
19931030,70.0,45.0,74.9,53.9,57.5,1
19931031,66.0,45.0,74.5,53.5,55.5,1
19931101,77.0,45.0,74.0,53.1,61.0,1
19931102,72.0,47.0,73.6,52.7,59.5,1
19931103,74.0,44.0,73.1,52.3,59.0,1
19931104,77.0,46.0,72.7,51.9,61.5,1
19931105,67.0,45.0,72.2,51.5,56.0,1
19931106,64.0,39.0,71.7,51.1,51.5,1
19931107,66.0,38.0,71.2,50.6,52.0,1
19931108,69.0,40.0,70.8,50.2,54.5,1
19931109,71.0,42.0,70.3,49.8,56.5,1
19931110,68.0,44.0,69.8,49.4,56.0,1
19931111,59.0,50.0,69.3,49.0,54.5,1
19931112,58.0,44.0,68.8,48.6,51.0,1
19931113,62.0,37.0,68.3,48.2,49.5,1
19931114,53.0,42.0,67.8,47.8,47.5,0
19931115,62.0,44.0,67.3,47.4,53.0,1
19931116,60.0,37.0,66.8,47.0,48.5,1
19931117,63.0,39.0,66.3,46.6,51.0,1
19931118,65.0,41.0,65.8,46.2,53.0,1
19931119,59.0,40.0,65.3,45.8,49.5,1
19931120,60.0,33.0,64.9,45.4,46.5,1
19931121,58.0,34.0,64.4,45.0,46.0,1
19931122,69.0,44.0,63.9,44.7,56.5,1
19931123,69.0,46.0,63.4,44.3,57.5,1
19931124,53.0,32.0,62.9,43.9,42.5,0
19931125,49.0,30.0,62.5,43.6,39.5,0
19931126,52.0,25.0,62.0,43.2,38.5,0
19931127,55.0,27.0,61.6,42.9,41.0,0
19931128,61.0,39.0,61.2,42.6,50.0,1
19931129,61.0,34.0,60.7,42.3,47.5,1
19931130,63.0,43.0,60.3,42.0,53.0,1
19931201,61.0,41.0,59.9,41.7,51.0,1
19931202,69.0,38.0,59.6,41.4,53.5,1
19931203,62.0,40.0,59.2,41.2,51.0,1
19931204,61.0,38.0,58.9,40.9,49.5,1
19931205,61.0,32.0,58.5,40.7,46.5,1
19931206,62.0,38.0,58.2,40.5,50.0,1
19931207,60.0,36.0,57.9,40.3,48.0,1
19931208,62.0,34.0,57.6,40.1,48.0,1
19931209,64.0,42.0,57.4,39.9,53.0,1
19931210,65.0,36.0,57.2,39.8,50.5,1
19931211,64.0,37.0,56.9,39.6,50.5,1
19931212,58.0,40.0,56.7,39.5,49.0,1
19931213,56.0,33.0,56.6,39.4,44.5,1
19931214,55.0,31.0,56.4,39.3,43.0,1
19931215,51.0,36.0,56.3,39.2,43.5,1
19931216,54.0,34.0,56.2,39.1,44.0,1
19931217,49.0,32.0,56.1,39.0,40.5,1
19931218,54.0,31.0,56.0,39.0,42.5,1
19931219,54.0,34.0,55.9,39.0,44.0,1
19931220,51.0,30.0,55.9,38.9,40.5,1
19931221,55.0,29.0,55.9,38.9,42.0,1
19931222,51.0,31.0,55.9,38.9,41.0,1
19931223,55.0,31.0,55.9,38.9,43.0,1
19931224,53.0,28.0,55.9,38.9,40.5,1
19931225,59.0,32.0,55.9,39.0,45.5,1
19931226,53.0,36.0,56.0,39.0,44.5,1
19931227,58.0,42.0,56.0,39.0,50.0,1
19931228,61.0,35.0,56.1,39.1,48.0,1
19931229,59.0,34.0,56.2,39.1,46.5,1
19931230,56.0,31.0,56.3,39.2,43.5,1
19931231,59.0,34.0,56.4,39.3,46.5,1
19940101,58.0,35.0,56.5,39.3,46.5,1
19940102,64.0,35.0,56.7,39.4,49.5,1
19940103,63.0,36.0,56.8,39.5,49.5,1
19940104,59.0,40.0,56.9,39.5,49.5,1
19940105,67.0,41.0,57.0,39.6,54.0,1
19940106,56.0,40.0,57.2,39.7,48.0,1
19940107,53.0,29.0,57.3,39.8,41.0,1
19940108,54.0,30.0,57.5,39.9,42.0,1
19940109,58.0,30.0,57.6,39.9,44.0,1
19940110,59.0,37.0,57.7,40.0,48.0,1
19940111,58.0,31.0,57.9,40.1,44.5,1
19940112,62.0,42.0,58.0,40.2,52.0,1
19940113,65.0,37.0,58.2,40.3,51.0,1
19940114,65.0,40.0,58.3,40.3,52.5,1
19940115,66.0,45.0,58.4,40.4,55.5,1
19940116,69.0,39.0,58.6,40.5,54.0,1
19940117,66.0,37.0,58.7,40.6,51.5,1
19940118,71.0,40.0,58.8,40.6,55.5,1
19940119,69.0,37.0,58.9,40.7,53.0,1
19940120,68.0,38.0,59.1,40.8,53.0,1
19940121,67.0,37.0,59.2,40.9,52.0,1
19940122,65.0,42.0,59.3,41.0,53.5,1
19940123,61.0,38.0,59.4,41.0,49.5,1
19940124,67.0,41.0,59.5,41.1,54.0,1
19940125,54.0,43.0,59.6,41.2,48.5,1
19940126,57.0,35.0,59.8,41.3,46.0,1
19940127,53.0,35.0,59.9,41.4,44.0,1
19940128,57.0,44.0,60.0,41.5,50.5,1
19940129,60.0,36.0,60.1,41.6,48.0,1
19940130,60.0,35.0,60.2,41.7,47.5,1
19940131,48.0,32.0,60.3,41.8,40.0,0
19940201,47.0,27.0,60.4,41.9,37.0,0
19940202,52.0,30.0,60.6,42.0,41.0,0
19940203,53.0,35.0,60.7,42.1,44.0,1
19940204,45.0,37.0,60.8,42.2,41.0,0
19940205,53.0,42.0,61.0,42.4,47.5,1
19940206,56.0,37.0,61.1,42.5,46.5,1
19940207,54.0,45.0,61.3,42.6,49.5,1
19940208,61.0,46.0,61.4,42.8,53.5,1
19940209,60.0,38.0,61.6,42.9,49.0,1
19940210,67.0,37.0,61.8,43.1,52.0,1
19940211,54.0,41.0,61.9,43.3,47.5,1
19940212,53.0,36.0,62.1,43.4,44.5,1
19940213,56.0,31.0,62.3,43.6,43.5,0
19940214,62.0,34.0,62.5,43.8,48.0,1
19940215,61.0,32.0,62.7,44.0,46.5,1
19940216,60.0,42.0,63.0,44.2,51.0,1
19940217,61.0,46.0,63.2,44.4,53.5,1
19940218,55.0,42.0,63.4,44.6,48.5,1
19940219,54.0,39.0,63.7,44.8,46.5,1
19940220,53.0,40.0,63.9,45.1,46.5,1
19940221,58.0,33.0,64.2,45.3,45.5,1
19940222,59.0,35.0,64.5,45.5,47.0,1
19940223,55.0,32.0,64.8,45.8,43.5,0
19940224,63.0,33.0,65.0,46.0,48.0,1
19940225,70.0,39.0,65.3,46.2,54.5,1
19940226,73.0,45.0,65.6,46.5,59.0,1
19940227,70.0,53.0,65.9,46.7,61.5,1
19940228,70.0,52.0,66.3,46.9,61.0,1
19940301,72.0,50.0,66.6,47.2,61.0,1
19940302,77.0,46.0,66.9,47.4,61.5,1
19940303,79.0,48.0,67.2,47.7,63.5,1
19940304,79.0,50.0,67.5,47.9,64.5,1
19940305,77.0,50.0,67.8,48.2,63.5,1
19940306,76.0,53.0,68.2,48.4,64.5,1
19940307,71.0,53.0,68.5,48.6,62.0,1
19940308,73.0,46.0,68.8,48.9,59.5,1
19940309,73.0,48.0,69.1,49.1,60.5,1
19940310,78.0,49.0,69.5,49.3,63.5,1
19940311,67.0,53.0,69.8,49.5,60.0,1
19940312,75.0,56.0,70.1,49.8,65.5,1
19940313,78.0,53.0,70.4,50.0,65.5,1
19940314,81.0,49.0,70.7,50.2,65.0,1
19940315,84.0,51.0,71.0,50.4,67.5,1
19940316,84.0,60.0,71.3,50.6,72.0,0
19940317,82.0,64.0,71.6,50.8,73.0,0
19940318,77.0,61.0,71.9,51.0,69.0,1
19940319,68.0,53.0,72.1,51.2,60.5,1
19940320,71.0,49.0,72.4,51.4,60.0,1
19940321,76.0,48.0,72.7,51.6,62.0,1
19940322,67.0,48.0,72.9,51.8,57.5,1
19940323,64.0,37.0,73.2,52.0,50.5,0
19940324,69.0,48.0,73.4,52.2,58.5,1
19940325,62.0,45.0,73.7,52.3,53.5,1
19940326,70.0,42.0,73.9,52.5,56.0,1
19940327,73.0,50.0,74.1,52.7,61.5,1
19940328,76.0,46.0,74.4,52.9,61.0,1
19940329,80.0,51.0,74.6,53.1,65.5,1
19940330,78.0,58.0,74.8,53.3,68.0,1
19940331,84.0,52.0,75.0,53.4,68.0,1
19940401,83.0,56.0,75.2,53.6,69.5,1
19940402,79.0,51.0,75.4,53.8,65.0,1
19940403,79.0,54.0,75.6,54.0,66.5,1
19940404,76.0,59.0,75.9,54.2,67.5,1
19940405,71.0,53.0,76.1,54.4,62.0,1
19940406,74.0,50.0,76.3,54.6,62.0,1
19940407,77.0,57.0,76.5,54.8,67.0,1
19940408,71.0,56.0,76.7,55.0,63.5,1
19940409,65.0,51.0,76.9,55.2,58.0,1
19940410,72.0,51.0,77.1,55.4,61.5,1
19940411,77.0,57.0,77.3,55.6,67.0,1
19940412,80.0,54.0,77.5,55.9,67.0,1
19940413,86.0,55.0,77.7,56.1,70.5,1
19940414,88.0,57.0,78.0,56.3,72.5,1
19940415,86.0,64.0,78.2,56.6,75.0,1
19940416,91.0,58.0,78.4,56.8,74.5,1
19940417,90.0,67.0,78.7,57.1,78.5,1
19940418,95.0,68.0,78.9,57.3,81.5,0
19940419,95.0,65.0,79.2,57.6,80.0,0
19940420,97.0,66.0,79.4,57.9,81.5,0
19940421,94.0,68.0,79.7,58.2,81.0,0
19940422,87.0,64.0,80.0,58.4,75.5,1
19940423,78.0,57.0,80.2,58.7,67.5,1
19940424,63.0,51.0,80.5,59.0,57.0,0
19940425,69.0,49.0,80.8,59.3,59.0,0
19940426,65.0,46.0,81.1,59.6,55.5,0
19940427,65.0,46.0,81.4,59.9,55.5,0
19940428,67.0,51.0,81.8,60.2,59.0,0
19940429,73.0,47.0,82.1,60.5,60.0,0
19940430,80.0,54.0,82.4,60.9,67.0,1
19940501,80.0,57.0,82.8,61.2,68.5,1
19940502,86.0,60.0,83.1,61.5,73.0,1
19940503,90.0,63.0,83.5,61.8,76.5,1
19940504,94.0,62.0,83.8,62.2,78.0,1
19940505,92.0,71.0,84.2,62.5,81.5,1
19940506,81.0,61.0,84.6,62.8,71.0,1
19940507,74.0,55.0,84.9,63.1,64.5,1
19940508,74.0,62.0,85.3,63.5,68.0,1
19940509,82.0,60.0,85.7,63.8,71.0,1
19940510,88.0,65.0,86.1,64.1,76.5,1
19940511,91.0,65.0,86.5,64.5,78.0,1
19940512,94.0,65.0,86.9,64.8,79.5,1
19940513,96.0,75.0,87.3,65.1,85.5,1
19940514,98.0,70.0,87.7,65.5,84.0,1
19940515,96.0,73.0,88.1,65.8,84.5,1
19940516,82.0,63.0,88.5,66.1,72.5,1
19940517,80.0,59.0,88.9,66.4,69.5,1
19940518,74.0,53.0,89.3,66.8,63.5,0
19940519,78.0,54.0,89.7,67.1,66.0,0
19940520,83.0,56.0,90.1,67.4,69.5,1
19940521,90.0,57.0,90.5,67.8,73.5,1
19940522,93.0,61.0,90.9,68.1,77.0,1
19940523,96.0,66.0,91.3,68.4,81.0,1
19940524,96.0,70.0,91.7,68.7,83.0,1
19940525,85.0,68.0,92.1,69.1,76.5,1
19940526,93.0,66.0,92.5,69.4,79.5,1
19940527,97.0,68.0,92.8,69.7,82.5,1
19940528,98.0,77.0,93.2,70.0,87.5,1
19940529,103.0,69.0,93.6,70.3,86.0,1
19940530,100.0,72.0,94.0,70.7,86.0,1
19940531,93.0,69.0,94.4,71.0,81.0,1
19940601,98.0,68.0,94.7,71.3,83.0,1
19940602,102.0,71.0,95.1,71.6,86.5,1
19940603,100.0,77.0,95.5,71.9,88.5,1
19940604,99.0,74.0,95.8,72.3,86.5,1
19940605,100.0,73.0,96.2,72.6,86.5,1
19940606,92.0,73.0,96.6,72.9,82.5,1
19940607,95.0,66.0,96.9,73.2,80.5,1
19940608,97.0,68.0,97.2,73.5,82.5,1
19940609,103.0,69.0,97.6,73.9,86.0,1
19940610,107.0,73.0,97.9,74.2,90.0,1
19940611,108.0,77.0,98.2,74.5,92.5,1
19940612,105.0,81.0,98.6,74.8,93.0,1
19940613,105.0,78.0,98.9,75.1,91.5,1
19940614,100.0,79.0,99.2,75.4,89.5,1
19940615,96.0,75.0,99.5,75.7,85.5,1
19940616,96.0,71.0,99.8,76.1,83.5,1
19940617,102.0,74.0,100.1,76.4,88.0,1
19940618,102.0,74.0,100.4,76.7,88.0,1
19940619,105.0,74.0,100.6,77.0,89.5,1
19940620,100.0,76.0,100.9,77.3,88.0,1
19940621,103.0,76.0,101.2,77.5,89.5,1
19940622,107.0,77.0,101.4,77.8,92.0,1
19940623,109.0,81.0,101.7,78.1,95.0,1
19940624,112.0,78.0,101.9,78.4,95.0,1
19940625,110.0,81.0,102.1,78.7,95.5,1
19940626,111.0,86.0,102.4,78.9,98.5,1
19940627,112.0,86.0,102.6,79.2,99.0,1
19940628,115.0,87.0,102.8,79.4,101.0,1
19940629,115.0,86.0,103.0,79.7,100.5,1
19940630,115.0,89.0,103.2,79.9,102.0,1
19940701,110.0,90.0,103.3,80.1,100.0,1
19940702,108.0,88.0,103.5,80.4,98.0,1
19940703,104.0,77.0,103.7,80.6,90.5,1
19940704,103.0,80.0,103.8,80.8,91.5,1
19940705,102.0,78.0,103.9,81.0,90.0,1
19940706,104.0,75.0,104.1,81.1,89.5,1
19940707,102.0,75.0,104.2,81.3,88.5,1
19940708,107.0,76.0,104.3,81.5,91.5,1
19940709,109.0,77.0,104.4,81.6,93.0,1
19940710,108.0,83.0,104.5,81.8,95.5,1
19940711,107.0,81.0,104.6,81.9,94.0,1
19940712,110.0,79.0,104.6,82.0,94.5,1
19940713,111.0,81.0,104.7,82.1,96.0,1
19940714,109.0,78.0,104.8,82.2,93.5,1
19940715,110.0,77.0,104.8,82.3,93.5,1
19940716,107.0,78.0,104.8,82.4,92.5,1
19940717,106.0,83.0,104.9,82.5,94.5,1
19940718,102.0,68.0,104.9,82.5,85.0,1
19940719,95.0,69.0,104.9,82.6,82.0,0
19940720,99.0,78.0,104.9,82.6,88.5,1
19940721,105.0,79.0,104.9,82.6,92.0,1
19940722,105.0,79.0,104.9,82.7,92.0,1
19940723,103.0,81.0,104.8,82.7,92.0,1
19940724,107.0,81.0,104.8,82.7,94.0,1
19940725,110.0,81.0,104.8,82.7,95.5,1
19940726,111.0,85.0,104.8,82.7,98.0,1
19940727,112.0,86.0,104.7,82.6,99.0,1
19940728,112.0,86.0,104.7,82.6,99.0,1
19940729,108.0,86.0,104.6,82.6,97.0,1
19940730,106.0,86.0,104.6,82.5,96.0,1
19940731,107.0,83.0,104.5,82.5,95.0,1
19940801,108.0,82.0,104.4,82.4,95.0,1
19940802,109.0,80.0,104.4,82.3,94.5,1
19940803,110.0,76.0,104.3,82.3,93.0,1
19940804,111.0,77.0,104.2,82.2,94.0,1
19940805,112.0,80.0,104.1,82.1,96.0,1
19940806,113.0,88.0,104.1,82.0,100.5,1
19940807,111.0,86.0,104.0,81.9,98.5,1
19940808,98.0,82.0,103.9,81.8,90.0,1
19940809,101.0,81.0,103.8,81.7,91.0,1
19940810,104.0,82.0,103.7,81.6,93.0,1
19940811,108.0,82.0,103.6,81.5,95.0,1
19940812,102.0,87.0,103.5,81.4,94.5,1
19940813,105.0,82.0,103.4,81.3,93.5,1
19940814,109.0,81.0,103.3,81.1,95.0,1
19940815,111.0,83.0,103.1,81.0,97.0,1
19940816,111.0,84.0,103.0,80.9,97.5,1
19940817,102.0,86.0,102.9,80.7,94.0,1
19940818,106.0,80.0,102.8,80.6,93.0,1
19940819,96.0,74.0,102.6,80.4,85.0,1
19940820,105.0,79.0,102.5,80.2,92.0,1
19940821,104.0,83.0,102.3,80.0,93.5,1
19940822,101.0,78.0,102.2,79.9,89.5,1
19940823,104.0,73.0,102.0,79.7,88.5,1
19940824,105.0,75.0,101.8,79.5,90.0,1
19940825,105.0,77.0,101.6,79.3,91.0,1
19940826,105.0,78.0,101.4,79.0,91.5,1
19940827,100.0,82.0,101.2,78.8,91.0,1
19940828,104.0,79.0,101.0,78.6,91.5,1
19940829,105.0,80.0,100.8,78.3,92.5,1
19940830,104.0,74.0,100.6,78.1,89.0,1
19940831,101.0,77.0,100.3,77.8,89.0,1
19940901,101.0,78.0,100.1,77.6,89.5,1
19940902,101.0,74.0,99.8,77.3,87.5,1
19940903,98.0,76.0,99.6,77.0,87.0,1
19940904,101.0,75.0,99.3,76.7,88.0,1
19940905,99.0,78.0,99.0,76.4,88.5,1
19940906,102.0,79.0,98.7,76.1,90.5,1
19940907,104.0,77.0,98.4,75.8,90.5,1
19940908,103.0,79.0,98.0,75.4,91.0,1
19940909,102.0,80.0,97.7,75.1,91.0,1
19940910,98.0,81.0,97.3,74.7,89.5,1
19940911,94.0,74.0,97.0,74.4,84.0,1
19940912,87.0,70.0,96.6,74.0,78.5,1
19940913,83.0,60.0,96.2,73.6,71.5,0
19940914,87.0,65.0,95.8,73.2,76.0,1
19940915,92.0,63.0,95.4,72.8,77.5,1
19940916,94.0,65.0,95.0,72.4,79.5,1
19940917,96.0,67.0,94.6,72.0,81.5,1
19940918,96.0,70.0,94.2,71.6,83.0,1
19940919,93.0,67.0,93.7,71.2,80.0,1
19940920,91.0,62.0,93.3,70.8,76.5,1
19940921,91.0,65.0,92.8,70.4,78.0,1
19940922,95.0,66.0,92.4,69.9,80.5,1
19940923,96.0,65.0,91.9,69.5,80.5,1
19940924,95.0,71.0,91.5,69.1,83.0,1
19940925,96.0,71.0,91.0,68.6,83.5,1
19940926,96.0,68.0,90.5,68.2,82.0,1
19940927,99.0,69.0,90.0,67.7,84.0,1
19940928,99.0,74.0,89.6,67.3,86.5,1
19940929,92.0,69.0,89.1,66.8,80.5,1
19940930,85.0,61.0,88.6,66.4,73.0,1
19941001,87.0,61.0,88.1,65.9,74.0,1
19941002,91.0,65.0,87.6,65.5,78.0,1
19941003,80.0,68.0,87.2,65.1,74.0,1
19941004,78.0,64.0,86.7,64.6,71.0,1
19941005,73.0,58.0,86.2,64.2,65.5,1
19941006,78.0,55.0,85.7,63.7,66.5,1
19941007,81.0,55.0,85.3,63.3,68.0,1
19941008,83.0,59.0,84.8,62.9,71.0,1
19941009,86.0,59.0,84.3,62.5,72.5,1
19941010,87.0,57.0,83.9,62.0,72.0,1
19941011,86.0,60.0,83.4,61.6,73.0,1
19941012,87.0,58.0,82.9,61.2,72.5,1
19941013,78.0,59.0,82.5,60.8,68.5,1
19941014,76.0,60.0,82.0,60.3,68.0,1
19941015,66.0,53.0,81.6,59.9,59.5,0
19941016,66.0,44.0,81.1,59.5,55.0,0
19941017,71.0,46.0,80.7,59.1,58.5,0
19941018,74.0,49.0,80.2,58.7,61.5,1
19941019,76.0,49.0,79.8,58.3,62.5,1
19941020,78.0,50.0,79.4,57.9,64.0,1
19941021,80.0,50.0,78.9,57.5,65.0,1
19941022,79.0,53.0,78.5,57.1,66.0,1
19941023,77.0,50.0,78.0,56.7,63.5,1
19941024,82.0,58.0,77.6,56.3,70.0,1
19941025,82.0,55.0,77.2,55.9,68.5,1
19941026,82.0,54.0,76.7,55.5,68.0,1
19941027,83.0,55.0,76.3,55.1,69.0,1
19941028,82.0,54.0,75.8,54.7,68.0,1
19941029,78.0,53.0,75.4,54.3,65.5,1
19941030,74.0,49.0,74.9,53.9,61.5,1
19941031,76.0,46.0,74.5,53.5,61.0,1
19941101,81.0,47.0,74.0,53.1,64.0,1
19941102,69.0,52.0,73.6,52.7,60.5,1
19941103,52.0,44.0,73.1,52.3,48.0,0
19941104,57.0,40.0,72.7,51.9,48.5,0
19941105,63.0,41.0,72.2,51.5,52.0,1
19941106,69.0,44.0,71.7,51.1,56.5,1
19941107,67.0,45.0,71.2,50.6,56.0,1
19941108,69.0,47.0,70.8,50.2,58.0,1
19941109,71.0,45.0,70.3,49.8,58.0,1
19941110,68.0,46.0,69.8,49.4,57.0,1
19941111,53.0,46.0,69.3,49.0,49.5,1
19941112,59.0,41.0,68.8,48.6,50.0,1
19941113,57.0,43.0,68.3,48.2,50.0,1
19941114,54.0,35.0,67.8,47.8,44.5,0
19941115,58.0,36.0,67.3,47.4,47.0,0
19941116,57.0,44.0,66.8,47.0,50.5,1
19941117,57.0,37.0,66.3,46.6,47.0,1
19941118,49.0,39.0,65.8,46.2,44.0,0
19941119,50.0,36.0,65.3,45.8,43.0,0
19941120,53.0,31.0,64.9,45.4,42.0,0
19941121,56.0,31.0,64.4,45.0,43.5,0
19941122,58.0,36.0,63.9,44.7,47.0,1
19941123,59.0,33.0,63.4,44.3,46.0,1
19941124,59.0,33.0,62.9,43.9,46.0,1
19941125,68.0,34.0,62.5,43.6,51.0,1
19941126,54.0,42.0,62.0,43.2,48.0,1
19941127,48.0,32.0,61.6,42.9,40.0,0
19941128,55.0,30.0,61.2,42.6,42.5,0
19941129,56.0,30.0,60.7,42.3,43.0,1
19941130,62.0,33.0,60.3,42.0,47.5,1
19941201,62.0,34.0,59.9,41.7,48.0,1
19941202,61.0,36.0,59.6,41.4,48.5,1
19941203,57.0,40.0,59.2,41.2,48.5,1
19941204,59.0,40.0,58.9,40.9,49.5,1
19941205,57.0,42.0,58.5,40.7,49.5,1
19941206,59.0,37.0,58.2,40.5,48.0,1
19941207,60.0,41.0,57.9,40.3,50.5,1
19941208,50.0,32.0,57.6,40.1,41.0,1
19941209,50.0,27.0,57.4,39.9,38.5,0
19941210,50.0,28.0,57.2,39.8,39.0,0
19941211,51.0,29.0,56.9,39.6,40.0,1
19941212,58.0,38.0,56.7,39.5,48.0,1
19941213,55.0,37.0,56.6,39.4,46.0,1
19941214,50.0,32.0,56.4,39.3,41.0,1
19941215,53.0,30.0,56.3,39.2,41.5,1
19941216,56.0,32.0,56.2,39.1,44.0,1
19941217,63.0,34.0,56.1,39.0,48.5,1
19941218,63.0,35.0,56.0,39.0,49.0,1
19941219,62.0,36.0,55.9,39.0,49.0,1
19941220,62.0,35.0,55.9,38.9,48.5,1
19941221,66.0,36.0,55.9,38.9,51.0,1
